cellid,exampleid,ingoing,circuit,stream,command,length,t_trace
99430,202,True,2950315190,498,DATA(2),498,1472619509.389365
99431,202,True,2950315190,498,DATA(2),498,1472619509.389395
99432,202,True,2950315190,498,DATA(2),498,1472619509.389424
99433,202,True,2950315190,498,DATA(2),498,1472619509.389454
99434,202,True,2950315190,498,DATA(2),498,1472619509.421408
99435,202,True,2950315190,498,DATA(2),498,1472619509.421485
99436,202,True,2950315190,498,DATA(2),498,1472619509.421505
99437,202,True,2950315190,498,DATA(2),498,1472619509.421524
99438,202,False,2950315190,0,SENDME(5),0,1472619509.421536
99439,202,False,2950315190,498,SENDME(5),0,1472619509.42157
99440,202,True,2950315190,498,DATA(2),498,1472619509.421593
99441,202,True,2950315190,498,DATA(2),498,1472619509.421611
99442,202,True,2950315190,498,DATA(2),498,1472619509.421629
99443,202,True,2950315190,498,DATA(2),498,1472619509.501115
99444,202,True,2950315190,498,DATA(2),498,1472619509.501261
99445,202,True,2950315190,498,DATA(2),498,1472619509.609832
99446,202,True,2950315190,498,DATA(2),498,1472619509.609936
99447,202,True,2950315190,498,DATA(2),498,1472619509.609977
99448,202,True,2950315190,498,DATA(2),498,1472619509.610012
99449,202,True,2950315190,498,DATA(2),498,1472619509.610047
99450,202,True,2950315190,498,DATA(2),498,1472619509.610084
99451,202,True,2950315190,498,DATA(2),498,1472619509.610117
99452,202,True,2950315190,498,DATA(2),498,1472619509.610185
99453,202,True,2950315190,498,DATA(2),498,1472619509.675538
99454,202,True,2950315190,498,DATA(2),498,1472619509.675622
99455,202,True,2950315190,498,DATA(2),498,1472619509.675643
99456,202,True,2950315190,498,DATA(2),498,1472619509.675662
99457,202,True,2950315190,498,DATA(2),498,1472619509.67568
99458,202,True,2950315190,498,DATA(2),498,1472619509.675698
99459,202,True,2950315190,498,DATA(2),498,1472619509.675716
99460,202,True,2950315190,498,DATA(2),448,1472619509.707184
99461,202,True,2950315190,498,DATA(2),498,1472619509.707358
99462,202,True,2950315190,498,DATA(2),498,1472619509.707407
99463,202,True,2950315190,498,DATA(2),498,1472619509.707448
99464,202,True,2950315190,498,DATA(2),498,1472619509.707486
99465,202,True,2950315190,498,DATA(2),498,1472619509.707518
99466,202,True,2950315190,498,DATA(2),498,1472619509.707539
99467,202,True,2950315190,498,DATA(2),498,1472619509.813599
99468,202,True,2950315190,498,DATA(2),498,1472619509.813735
99469,202,True,2950315190,498,DATA(2),498,1472619509.846982
99470,202,True,2950315190,498,DATA(2),498,1472619509.847067
99471,202,True,2950315190,498,DATA(2),498,1472619509.847117
99472,202,True,2950315190,498,DATA(2),498,1472619509.847137
99473,202,True,2950315190,498,DATA(2),498,1472619509.847167
99474,202,True,2950315190,498,DATA(2),498,1472619509.847191
99475,202,True,2950315190,498,DATA(2),205,1472619509.847211
99476,202,False,2950315190,498,DATA(2),324,1472619509.848037
99477,202,True,2950315190,498,DATA(2),498,1472619510.269246
99478,202,True,2950315190,498,DATA(2),498,1472619510.364717
99479,202,True,2950315190,498,DATA(2),498,1472619510.364802
99480,202,True,2950315190,498,DATA(2),498,1472619510.364823
99481,202,True,2950315190,498,DATA(2),498,1472619510.364842
99482,202,True,2950315190,498,DATA(2),498,1472619510.364859
99483,202,True,2950315190,498,DATA(2),498,1472619510.364878
99484,202,True,2950315190,498,DATA(2),498,1472619510.393893
99485,202,True,2950315190,498,DATA(2),498,1472619510.39397
99486,202,True,2950315190,498,DATA(2),498,1472619510.393991
99487,202,True,2950315190,498,DATA(2),498,1472619510.39401
99488,202,True,2950315190,498,DATA(2),498,1472619510.394048
99489,202,True,2950315190,498,DATA(2),498,1472619510.39407
99490,202,True,2950315190,498,DATA(2),498,1472619510.394089
99491,202,False,2950315190,498,SENDME(5),0,1472619510.394103
99492,202,False,2950315190,499,BEGIN(1),4,1472619510.460532
99493,202,True,2950315190,498,DATA(2),498,1472619510.473551
99494,202,True,2950315190,498,DATA(2),498,1472619510.473637
99495,202,True,2950315190,498,DATA(2),498,1472619510.55287
99496,202,True,2950315190,498,DATA(2),498,1472619510.552976
99497,202,True,2950315190,498,DATA(2),498,1472619510.553019
99498,202,True,2950315190,498,DATA(2),97,1472619510.553059
99499,202,False,2950315190,499,DATA(2),324,1472619510.553706
99500,202,True,2950315190,499,CONNECTED(4),0,1472619510.821883
99501,202,True,2950315190,499,DATA(2),498,1472619510.965759
99502,202,True,2950315190,499,DATA(2),498,1472619510.978929
99503,202,True,2950315190,499,DATA(2),498,1472619510.979011
99504,202,True,2950315190,499,DATA(2),498,1472619510.979032
99505,202,True,2950315190,499,DATA(2),498,1472619510.979051
99506,202,True,2950315190,499,DATA(2),498,1472619510.97907
99507,202,True,2950315190,499,DATA(2),498,1472619510.979089
99508,202,True,2950315190,499,DATA(2),498,1472619511.055339
99509,202,True,2950315190,499,DATA(2),498,1472619511.05795
99510,202,True,2950315190,499,DATA(2),498,1472619511.058007
99511,202,True,2950315190,499,DATA(2),498,1472619511.058048
99512,202,True,2950315190,499,DATA(2),498,1472619511.058086
99513,202,True,2950315190,499,DATA(2),498,1472619511.058123
99514,202,True,2950315190,499,DATA(2),498,1472619511.058161
99515,202,True,2950315190,499,DATA(2),498,1472619511.058199
99516,202,True,2950315190,499,DATA(2),498,1472619511.137254
99517,202,True,2950315190,499,DATA(2),498,1472619511.21637
99518,202,True,2950315190,499,DATA(2),498,1472619511.216454
99519,202,True,2950315190,499,DATA(2),498,1472619511.216503
99520,202,True,2950315190,499,DATA(2),210,1472619511.216524
99521,203,False,2705046351,1301,END(3),1,1472619594.554146
99522,203,False,3367232098,0,EXTEND2(14),119,1472619594.745459
99523,203,False,2531744960,0,EXTEND2(14),119,1472619594.835078
99524,203,True,2705046351,1300,CONNECTED(4),8,1472619594.835174
99525,203,True,2705046351,1301,CONNECTED(4),8,1472619594.863006
99526,203,True,3291609385,0,RENDEZVOUS_ESTABLISHED(39),0,1472619594.924218
99527,203,True,2705046351,1300,DATA(2),498,1472619594.92433
99528,203,True,2705046351,1300,DATA(2),498,1472619594.924362
99529,203,True,2705046351,1300,DATA(2),498,1472619594.924383
99530,203,True,2705046351,1300,DATA(2),498,1472619594.924401
99531,203,True,2705046351,1300,DATA(2),498,1472619594.92442
99532,203,True,2705046351,1300,DATA(2),498,1472619594.924438
99533,203,True,2705046351,1300,DATA(2),498,1472619594.924481
99534,203,True,2705046351,1300,DATA(2),498,1472619594.942099
99535,203,True,2705046351,1300,DATA(2),32,1472619594.942181
99536,203,False,2705046351,1300,DATA(2),126,1472619594.951405
99537,203,False,2705046351,1299,DATA(2),426,1472619594.951827
99538,203,True,2705046351,1301,DATA(2),498,1472619595.014761
99539,203,True,2705046351,1301,DATA(2),498,1472619595.014838
99540,203,True,2705046351,1301,DATA(2),498,1472619595.014858
99541,203,True,2705046351,1301,DATA(2),498,1472619595.014876
99542,203,True,2705046351,1301,DATA(2),498,1472619595.014892
99543,203,True,2705046351,1301,DATA(2),498,1472619595.014909
99544,203,True,2705046351,1301,DATA(2),498,1472619595.014927
99545,203,False,3157320839,0,EXTEND2(14),119,1472619595.021622
99546,203,True,2705046351,1301,DATA(2),498,1472619595.021696
99547,203,True,2705046351,1301,DATA(2),33,1472619595.021719
99548,203,True,2843312079,0,EXTENDED2(15),66,1472619595.15713
99549,203,True,2531744960,0,EXTENDED2(15),66,1472619595.266579
99550,203,False,2531744960,0,EXTEND2(14),119,1472619595.266953
99551,203,True,2705046351,1300,DATA(2),51,1472619595.364242
99552,203,True,2705046351,1299,DATA(2),498,1472619595.48301
99553,203,True,2705046351,1299,DATA(2),248,1472619595.483234
99554,203,True,2531744960,0,EXTENDED2(15),66,1472619595.638736
99555,203,True,3157320839,0,EXTENDED2(15),66,1472619595.906278
99556,203,False,3157320839,0,EXTEND2(14),119,1472619595.906683
99557,203,True,3157320839,0,EXTENDED2(15),66,1472619596.77822
99558,203,False,3157320839,0,EXTEND2(14),119,1472619596.778899
99559,203,True,3157320839,0,EXTENDED2(15),66,1472619597.259523
99560,203,False,3157320839,57151,BEGIN_DIR(13),0,1472619597.260207
99561,203,False,3157320839,57151,DATA(2),92,1472619597.260262
99562,203,True,3157320839,57151,CONNECTED(4),0,1472619597.643212
99563,203,False,3804506811,0,EXTEND2(14),119,1472619597.759266
99564,203,True,3157320839,57151,DATA(2),498,1472619597.8209
99565,203,True,3157320839,57151,DATA(2),498,1472619597.821015
99566,203,True,3157320839,57151,DATA(2),498,1472619597.837967
99567,203,True,3157320839,57151,DATA(2),498,1472619597.83808
99568,203,True,3157320839,57151,DATA(2),498,1472619597.83812
99569,203,True,3157320839,57151,DATA(2),498,1472619597.838189
99570,203,True,3157320839,57151,DATA(2),455,1472619597.838228
99571,203,True,3157320839,57151,END(3),1,1472619597.838261
99572,203,False,2531744960,0,ESTABLISH_RENDEZVOUS(33),20,1472619597.839175
99573,203,False,2315186075,0,EXTEND2(14),119,1472619598.142335
99574,203,True,3804506811,0,EXTENDED2(15),66,1472619598.221833
99575,203,False,3804506811,0,EXTEND2(14),119,1472619598.222244
99576,203,True,2531744960,0,RENDEZVOUS_ESTABLISHED(39),0,1472619598.301773
99577,203,True,2315186075,0,EXTENDED2(15),66,1472619598.480968
99578,203,False,2315186075,0,EXTEND2(14),119,1472619598.481319
99579,203,False,2705046351,1300,DATA(2),31,1472619598.517031
99580,203,False,2705046351,1300,END(3),1,1472619598.517124
99581,203,True,3804506811,0,EXTENDED2(15),66,1472619598.701376
99582,203,False,3103779083,0,EXTEND2(14),119,1472619598.81905
99583,203,True,2705046351,1300,END(3),1,1472619598.897904
99584,203,True,2315186075,0,EXTENDED2(15),66,1472619599.015171
99585,203,False,2315186075,0,EXTEND(6),212,1472619599.016296
99586,203,True,2233852770,0,EXTENDED2(15),66,1472619599.295626
99587,203,False,2233852770,0,EXTEND2(14),119,1472619599.296273
99588,203,True,2315186075,0,EXTENDED(7),148,1472619599.519833
99589,203,False,2315186075,0,INTRODUCE1(34),400,1472619599.521144
99590,203,True,2315186075,0,INTRODUCE_ACK(40),0,1472619600.013548
99591,203,True,3367232098,0,EXTENDED2(15),66,1472619600.306385
99592,203,False,3367232098,0,EXTEND2(14),119,1472619600.306757
99593,203,True,2531744960,0,RENDEZVOUS2(37),148,1472619600.399107
99594,203,False,2531744960,54201,BEGIN(1),4,1472619600.399668
99595,203,False,2531744960,54201,DATA(2),289,1472619600.399714
99596,203,True,2531744960,54201,CONNECTED(4),0,1472619601.037793
99597,203,True,2531744960,54201,DATA(2),498,1472619601.154759
99598,203,True,3103779083,0,EXTENDED2(15),66,1472619601.233985
99599,203,False,3103779083,0,EXTEND2(14),119,1472619601.234614
99600,203,True,2531744960,54201,DATA(2),498,1472619601.234686
99601,203,True,2531744960,54201,DATA(2),498,1472619601.234735
99602,203,True,2531744960,54201,DATA(2),498,1472619601.234773
99603,203,True,2531744960,54201,DATA(2),498,1472619601.234812
99604,203,True,2531744960,54201,DATA(2),498,1472619601.234843
99605,203,True,2531744960,54201,DATA(2),498,1472619601.23487
99606,203,True,2531744960,54201,DATA(2),498,1472619601.234953
99607,203,True,2531744960,54201,DATA(2),498,1472619601.313459
99608,203,True,2531744960,54201,DATA(2),498,1472619601.313615
99609,203,True,2531744960,54201,DATA(2),498,1472619601.31366
99610,203,True,2531744960,54201,DATA(2),498,1472619601.3137
99611,203,True,2531744960,54201,DATA(2),498,1472619601.313736
99612,203,True,2531744960,54201,DATA(2),498,1472619601.313777
99613,203,True,2531744960,54201,DATA(2),498,1472619601.313815
99614,203,True,2531744960,54201,DATA(2),498,1472619601.444992
99615,203,False,3804506811,0,EXTEND(6),212,1472619601.465579
99616,203,True,2531744960,54201,DATA(2),498,1472619601.509968
99617,203,True,2531744960,54201,DATA(2),498,1472619601.510052
99618,203,True,2531744960,54201,DATA(2),129,1472619601.510074
99619,203,False,2531744960,54201,DATA(2),299,1472619601.511159
99620,203,True,3103779083,0,EXTENDED2(15),66,1472619601.807021
99621,203,False,2239458353,0,EXTEND2(14),119,1472619601.939401
99622,203,True,3804506811,0,EXTENDED(7),148,1472619602.18613
99623,203,False,3804506811,0,INTRODUCE1(34),400,1472619602.187622
99624,203,True,2239458353,0,EXTENDED2(15),66,1472619602.368306
99625,203,False,2239458353,0,EXTEND2(14),119,1472619602.368684
99626,203,True,2531744960,54201,DATA(2),498,1472619602.455449
99627,203,True,2531744960,54201,DATA(2),498,1472619602.557547
99628,203,True,2531744960,54201,DATA(2),498,1472619602.674737
99629,203,True,2531744960,54201,DATA(2),204,1472619602.67484
99630,203,False,2531744960,54201,DATA(2),302,1472619602.676306
99631,203,True,3367232098,0,EXTENDED2(15),66,1472619602.753938
99632,203,False,3367232098,0,EXTEND(6),212,1472619602.755242
99633,203,True,3804506811,0,INTRODUCE_ACK(40),0,1472619602.821079
99634,203,False,3036734970,0,EXTEND2(14),119,1472619602.871398
99635,203,True,2239458353,0,EXTENDED2(15),66,1472619602.871532
99636,203,False,2531744960,54202,BEGIN(1),4,1472619602.872418
99637,203,True,3291609385,0,RENDEZVOUS2(37),148,1472619602.953159
99638,203,False,3291609385,11511,BEGIN(1),4,1472619602.953823
99639,203,False,3291609385,11511,DATA(2),462,1472619602.954002
99640,203,True,3291609385,11511,CONNECTED(4),0,1472619603.41897
99641,203,True,2531744960,54201,DATA(2),498,1472619603.419094
99642,203,True,3291609385,11511,DATA(2),498,1472619603.499816
99643,203,True,3291609385,11511,DATA(2),498,1472619603.531601
99644,203,True,2531744960,54201,DATA(2),498,1472619603.531712
99645,203,True,2531744960,54201,DATA(2),498,1472619603.531754
99646,203,True,2531744960,54201,DATA(2),498,1472619603.531859
99647,203,True,2531744960,54201,DATA(2),498,1472619603.53194
99648,203,True,2531744960,54201,DATA(2),498,1472619603.531993
99649,203,True,2531744960,54201,DATA(2),498,1472619603.532038
99650,203,True,2531744960,54201,DATA(2),498,1472619603.577334
99651,203,True,2531744960,54201,DATA(2),498,1472619603.577437
99652,203,True,2531744960,54201,DATA(2),498,1472619603.577473
99653,203,True,2531744960,54201,DATA(2),498,1472619603.577506
99654,203,True,2531744960,54201,DATA(2),498,1472619603.577537
99655,203,True,2531744960,54201,DATA(2),498,1472619603.577568
99656,203,True,2531744960,54201,DATA(2),498,1472619603.577598
99657,203,True,2531744960,54201,DATA(2),498,1472619603.577636
99658,203,True,3291609385,11511,DATA(2),498,1472619603.631792
99659,203,True,3291609385,11511,DATA(2),498,1472619603.631934
99660,203,True,3291609385,11511,DATA(2),498,1472619603.631989
99661,203,True,3291609385,11511,DATA(2),498,1472619603.632033
99662,203,True,3291609385,11511,DATA(2),498,1472619603.632076
99663,203,True,3291609385,11511,DATA(2),498,1472619603.63211
99664,203,True,2531744960,54201,DATA(2),498,1472619603.632147
99665,203,True,3291609385,11511,DATA(2),498,1472619603.657016
99666,203,True,3291609385,11511,DATA(2),498,1472619603.657116
99667,203,True,3291609385,11511,DATA(2),498,1472619603.657152
99668,203,True,3291609385,11511,DATA(2),498,1472619603.657185
99669,203,True,3291609385,11511,DATA(2),498,1472619603.657224
99670,203,True,3291609385,11511,DATA(2),498,1472619603.657268
99671,203,True,3291609385,11511,DATA(2),498,1472619603.657313
99672,203,True,2531744960,54201,DATA(2),47,1472619603.657397
99673,203,True,3291609385,11511,DATA(2),498,1472619603.726692
99674,203,True,2531744960,54202,CONNECTED(4),0,1472619603.726791
99675,203,True,3291609385,11511,DATA(2),498,1472619603.735618
99676,203,True,3291609385,11511,DATA(2),498,1472619603.735709
99677,203,True,3291609385,11511,DATA(2),498,1472619603.735745
99678,203,True,3291609385,11511,DATA(2),498,1472619603.735777
99679,203,True,3291609385,11511,DATA(2),498,1472619603.735808
99680,203,True,3291609385,11511,DATA(2),498,1472619603.735841
99681,203,True,3291609385,11511,DATA(2),498,1472619603.735882
99682,203,True,3291609385,11511,DATA(2),498,1472619603.815044
99683,203,True,3291609385,11511,DATA(2),498,1472619603.863094
99684,203,True,3291609385,11511,DATA(2),498,1472619603.894108
99685,203,True,3291609385,11511,DATA(2),498,1472619603.894216
99686,203,True,3291609385,11511,DATA(2),498,1472619603.894257
99687,203,True,3291609385,11511,DATA(2),498,1472619603.894281
99688,203,True,3291609385,11511,DATA(2),498,1472619603.894306
99689,203,True,3291609385,11511,DATA(2),498,1472619603.894343
99690,203,True,3291609385,11511,DATA(2),498,1472619603.894377
99691,203,True,3291609385,11511,DATA(2),448,1472619603.973199
99692,203,True,3291609385,11511,DATA(2),498,1472619603.973313
99693,203,True,3291609385,11511,DATA(2),498,1472619604.052478
99694,203,True,3291609385,11511,DATA(2),498,1472619604.0526
99695,203,True,3291609385,11511,DATA(2),498,1472619604.052645
99696,203,True,3291609385,11511,DATA(2),498,1472619604.052681
99697,203,True,3291609385,11511,DATA(2),498,1472619604.052713
99698,203,True,3291609385,11511,DATA(2),498,1472619604.052735
99699,203,True,3291609385,11511,DATA(2),498,1472619604.100487
99700,203,True,3291609385,11511,DATA(2),498,1472619604.131752
99701,203,True,3291609385,11511,DATA(2),498,1472619604.131833
99702,203,True,3291609385,11511,DATA(2),498,1472619604.131855
99703,203,True,3291609385,11511,DATA(2),498,1472619604.131875
99704,203,True,3291609385,11511,DATA(2),498,1472619604.131924
99705,203,True,3291609385,11511,DATA(2),498,1472619604.131952
99706,203,True,3291609385,11511,DATA(2),498,1472619604.131973
99707,203,True,3291609385,11511,DATA(2),498,1472619604.211623
99708,203,True,3291609385,11511,DATA(2),498,1472619604.211719
99709,203,False,3291609385,11511,SENDME(5),0,1472619604.211749
99710,203,True,3291609385,11511,DATA(2),498,1472619604.211811
99711,203,True,3291609385,11511,DATA(2),498,1472619604.211856
99712,203,True,3291609385,11511,DATA(2),498,1472619604.211905
99713,203,True,3291609385,11511,DATA(2),498,1472619604.211946
99714,203,True,3291609385,11511,DATA(2),498,1472619604.211984
99715,203,True,3291609385,11511,DATA(2),498,1472619604.261237
99716,203,True,3291609385,11511,DATA(2),498,1472619604.290838
99717,203,True,3291609385,11511,DATA(2),498,1472619604.290953
99718,203,True,3291609385,11511,DATA(2),498,1472619604.291005
99719,203,True,3291609385,11511,DATA(2),498,1472619604.291093
99720,203,True,3291609385,11511,DATA(2),498,1472619604.291162
99721,203,True,3291609385,11511,DATA(2),498,1472619604.29123
99722,203,True,3291609385,11511,DATA(2),498,1472619604.291285
99723,203,True,3291609385,11511,DATA(2),498,1472619604.412457
99724,203,True,3291609385,11511,DATA(2),498,1472619604.412567
99725,203,True,3291609385,11511,DATA(2),448,1472619604.414487
99726,203,True,3291609385,11511,DATA(2),498,1472619604.414528
99727,203,True,3291609385,11511,DATA(2),498,1472619604.414549
99728,203,True,3291609385,11511,DATA(2),498,1472619604.414568
99729,203,True,3291609385,11511,DATA(2),498,1472619604.414587
99730,203,True,3291609385,11511,DATA(2),498,1472619604.414606
99731,203,True,3291609385,11511,DATA(2),498,1472619604.414624
99732,203,True,3291609385,11511,DATA(2),498,1472619604.49381
99733,203,True,3291609385,11511,DATA(2),498,1472619604.493924
99734,203,True,3291609385,11511,DATA(2),498,1472619604.493968
99735,203,True,3291609385,11511,DATA(2),498,1472619604.494011
99736,203,True,3291609385,11511,DATA(2),498,1472619604.494055
99737,203,True,3291609385,11511,DATA(2),498,1472619604.494097
99738,203,True,3291609385,11511,DATA(2),498,1472619604.494141
99739,203,True,3291609385,11511,DATA(2),498,1472619604.573131
99740,203,True,3291609385,11511,DATA(2),498,1472619604.573307
99741,203,True,3291609385,11511,DATA(2),498,1472619604.653456
99742,203,True,3291609385,11511,DATA(2),498,1472619604.653537
99743,203,True,3291609385,11511,DATA(2),498,1472619604.65356
99744,203,True,3291609385,11511,DATA(2),498,1472619604.65358
99745,203,True,3291609385,11511,DATA(2),498,1472619604.653599
99746,203,True,3291609385,11511,DATA(2),498,1472619604.653617
99747,203,True,3291609385,11511,DATA(2),498,1472619604.653636
99748,203,True,3291609385,11511,DATA(2),498,1472619604.732748
99749,203,True,3291609385,11511,DATA(2),498,1472619604.733019
99750,203,True,3291609385,11511,DATA(2),498,1472619604.733075
99751,203,True,3291609385,11511,DATA(2),498,1472619604.733117
99752,203,True,3291609385,11511,DATA(2),498,1472619604.733154
99753,203,True,3291609385,11511,DATA(2),498,1472619604.733192
99754,203,True,3291609385,11511,DATA(2),498,1472619604.733232
99755,203,True,3291609385,11511,DATA(2),498,1472619604.733514
99756,203,True,3291609385,11511,DATA(2),498,1472619604.808142
99757,203,True,3291609385,11511,DATA(2),498,1472619604.81282
99758,203,True,3291609385,11511,DATA(2),448,1472619604.812918
99759,203,True,3291609385,11511,DATA(2),498,1472619604.812964
99760,203,False,3291609385,0,SENDME(5),0,1472619604.812993
99761,203,False,3291609385,11511,SENDME(5),0,1472619604.813046
99762,203,True,3291609385,11511,DATA(2),498,1472619604.813095
99763,203,True,3291609385,11511,DATA(2),498,1472619604.813138
99764,203,True,3291609385,11511,DATA(2),498,1472619604.813178
99765,203,True,3291609385,11511,DATA(2),498,1472619604.813257
99766,203,True,3291609385,11511,DATA(2),498,1472619604.892214
99767,203,True,3291609385,11511,DATA(2),498,1472619604.892295
99768,203,True,3291609385,11511,DATA(2),498,1472619604.892317
99769,203,True,3291609385,11511,DATA(2),498,1472619604.892338
99770,203,True,3291609385,11511,DATA(2),498,1472619604.892356
99771,203,True,3291609385,11511,DATA(2),498,1472619604.892417
99772,203,True,3291609385,11511,DATA(2),498,1472619604.892461
99773,203,True,3291609385,11511,DATA(2),498,1472619604.985339
99774,203,True,3291609385,11511,DATA(2),498,1472619604.985422
99775,203,True,3291609385,11511,DATA(2),498,1472619604.985444
99776,203,True,3291609385,11511,DATA(2),498,1472619604.985463
99777,203,True,3291609385,11511,DATA(2),498,1472619604.985481
99778,203,True,3291609385,11511,DATA(2),498,1472619604.985498
99779,203,True,3291609385,11511,DATA(2),498,1472619604.985516
99780,203,True,3291609385,11511,DATA(2),498,1472619604.985564
99781,203,True,3291609385,11511,DATA(2),498,1472619605.09047
99782,203,True,3291609385,11511,DATA(2),498,1472619605.090581
99783,203,True,3291609385,11511,DATA(2),498,1472619605.090627
99784,203,True,3291609385,11511,DATA(2),498,1472619605.090669
99785,203,True,3291609385,11511,DATA(2),498,1472619605.090708
99786,203,True,3291609385,11511,DATA(2),498,1472619605.090747
99787,203,True,3291609385,11511,DATA(2),498,1472619605.090821
99788,203,True,3291609385,11511,DATA(2),498,1472619605.090991
99789,203,True,3291609385,11511,DATA(2),498,1472619605.157474
99790,203,True,3291609385,11511,DATA(2),498,1472619605.157556
99791,203,True,3291609385,11511,DATA(2),498,1472619605.218876
99792,203,True,3291609385,11511,DATA(2),498,1472619605.218973
99793,203,True,3291609385,11511,DATA(2),448,1472619605.219007
99794,203,True,3291609385,11511,DATA(2),498,1472619605.21904
99795,203,True,3291609385,11511,DATA(2),498,1472619605.219078
99796,203,True,3291609385,11511,DATA(2),498,1472619605.219119
99797,203,True,3291609385,11511,DATA(2),498,1472619605.21916
99798,203,True,3291609385,11511,DATA(2),498,1472619605.298137
99799,203,True,3291609385,11511,DATA(2),498,1472619605.298242
99800,203,True,3291609385,11511,DATA(2),498,1472619605.298294
99801,203,True,3291609385,11511,DATA(2),498,1472619605.298321
99802,203,True,3291609385,11511,DATA(2),498,1472619605.298357
99803,203,True,3291609385,11511,DATA(2),498,1472619605.298408
99804,203,True,3291609385,11511,DATA(2),498,1472619605.298436
99805,203,True,3291609385,11511,DATA(2),498,1472619605.353181
99806,203,True,3291609385,11511,DATA(2),498,1472619605.377819
99807,203,True,3291609385,11511,DATA(2),498,1472619605.377911
99808,203,True,3291609385,11511,DATA(2),498,1472619605.377942
99809,203,True,3291609385,11511,DATA(2),498,1472619605.377963
99810,203,True,3291609385,11511,DATA(2),498,1472619605.377981
99811,203,True,3291609385,11511,DATA(2),498,1472619605.378012
99812,203,False,3291609385,11511,SENDME(5),0,1472619605.378035
99813,203,True,3291609385,11511,DATA(2),498,1472619605.378079
99814,203,True,3291609385,11511,DATA(2),498,1472619605.454361
99815,203,True,3291609385,11511,DATA(2),498,1472619605.457062
99816,203,True,3291609385,11511,DATA(2),498,1472619605.457119
99817,203,True,3291609385,11511,DATA(2),498,1472619605.457141
99818,203,True,3291609385,11511,DATA(2),498,1472619605.45716
99819,203,True,3291609385,11511,DATA(2),498,1472619605.457179
99820,203,True,3291609385,11511,DATA(2),498,1472619605.457197
99821,203,True,3291609385,11511,DATA(2),498,1472619605.457216
99822,203,True,3291609385,11511,DATA(2),498,1472619605.577405
99823,203,True,3291609385,11511,DATA(2),498,1472619605.577545
99824,203,True,3291609385,11511,DATA(2),498,1472619605.694353
99825,203,True,3291609385,11511,DATA(2),498,1472619605.694439
99826,203,True,3291609385,11511,DATA(2),498,1472619605.69446
99827,203,True,3291609385,11511,DATA(2),448,1472619605.69448
99828,203,True,3291609385,11511,DATA(2),498,1472619605.694498
99829,203,True,3291609385,11511,DATA(2),498,1472619605.694516
99830,203,True,3291609385,11511,DATA(2),390,1472619605.694534
99831,203,False,3291609385,11511,DATA(2),340,1472619605.695365
99832,203,False,2531744960,54201,DATA(2),270,1472619605.722067
99833,203,False,2773471883,0,EXTEND2(14),119,1472619605.787811
99834,203,True,3291609385,11511,DATA(2),498,1472619606.077304
99835,203,True,3291609385,11511,DATA(2),10,1472619606.214767
99836,203,True,2773471883,0,EXTENDED2(15),66,1472619606.330826
99837,203,False,2773471883,0,EXTEND2(14),119,1472619606.331441
99838,203,True,2531744960,54201,DATA(2),315,1472619606.423767
99839,203,False,2531744960,54201,DATA(2),300,1472619606.425526
99840,203,False,3291609385,11512,BEGIN(1),4,1472619606.460874
99841,203,True,2773471883,0,EXTENDED2(15),66,1472619606.673822
99842,203,True,3291609385,11512,CONNECTED(4),0,1472619606.920545
99843,203,True,2531744960,54201,DATA(2),315,1472619607.119242
99844,203,True,2233852770,0,EXTENDED2(15),66,1472619607.297124
99845,203,False,2531744960,54202,END(3),1,1472619607.67789
99846,203,True,3036734970,0,EXTENDED2(15),66,1472619610.366467
99847,203,False,3036734970,0,EXTEND2(14),119,1472619610.366943
99848,204,False,3008796748,0,EXTEND2(14),119,1472619861.289885
99849,204,True,3008796748,0,EXTENDED2(15),66,1472619862.183978
99850,204,False,3008796748,0,EXTEND2(14),119,1472619862.184379
99851,204,False,3800857451,0,EXTEND2(14),119,1472619862.781424
99852,204,False,2308899791,0,EXTEND2(14),119,1472619862.861148
99853,204,True,3008796748,0,EXTENDED2(15),66,1472619862.940551
99854,204,False,3008796748,0,EXTEND2(14),119,1472619862.940927
99855,204,True,2308899791,0,EXTENDED2(15),66,1472619863.223813
99856,204,False,2308899791,0,EXTEND2(14),119,1472619863.224257
99857,204,True,3008796748,0,EXTENDED2(15),66,1472619863.346132
99858,204,False,3008796748,12517,BEGIN_DIR(13),0,1472619863.346554
99859,204,False,3008796748,12517,DATA(2),91,1472619863.3466
99860,204,True,2308899791,0,EXTENDED2(15),66,1472619863.595359
99861,204,False,2308899791,0,EXTEND2(14),119,1472619863.595999
99862,204,True,3008796748,12517,CONNECTED(4),0,1472619863.743172
99863,204,True,3008796748,12517,DATA(2),498,1472619863.858778
99864,204,True,3008796748,12517,DATA(2),498,1472619863.858877
99865,204,True,3008796748,12517,DATA(2),498,1472619863.858909
99866,204,True,3008796748,12517,DATA(2),498,1472619863.858929
99867,204,True,3008796748,12517,DATA(2),498,1472619863.858958
99868,204,True,3008796748,12517,DATA(2),498,1472619863.858996
99869,204,True,3008796748,12517,DATA(2),451,1472619863.859034
99870,204,True,3008796748,12517,END(3),1,1472619863.937987
99871,204,True,2308899791,0,EXTENDED2(15),66,1472619864.017075
99872,204,False,2308899791,59981,BEGIN_DIR(13),0,1472619864.017504
99873,204,False,2308899791,59981,DATA(2),92,1472619864.017551
